Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,26,0.89,147.928,3.1801378070741437,4.067,16.214,4.441
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,27,0.9,146.989,3.069894296839974,4.818,17.804,11.111
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,28,0.91,146.648,3.0296847131623816,5.051,23.008,10.482
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,29,0.92,145.416,2.8836281639697448,3.528,18.904,8.433
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,30,0.93,143.906,2.7029169045286254,3.112,15.123,6.206
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,31,0.94,143.252,2.624059340002847,4.215,14.891,8.938
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,32,0.95,141.318,2.3887388071306086,1.272,14.358,9.92
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,33,0.96,138.819,2.0798564635218413,5.063,13.76,9.337
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,34,0.97,136.794,1.8254553986885331,6.99,14.556,11.701
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,35,0.98,133.223,1.36751406478577,8.081,18.105,10.963
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,36,0.99,130.762,1.0447161460867445,10.796,14.448,16.093
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,37,1,129.527,0.88043028727404,11.464,14.186,12.367
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,38,1.01,128.658,0.7638899716267411,12.242,8.248,9.957
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,39,1.02,124.868,0.2462416133164866,14.77,15.664,7.118
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,40,1.03,121.123,-0.28092990792078343,16.365,10.233,7.584
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,41,1.04,119.662,-0.4910230604594894,9.411,12.7,7.07
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,42,1.05,118.1,-0.7184964573448502,10.471,11.01,12.536
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,43,1.06,117.176,-0.854478749260954,9.166,11.727,15.138
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,44,1.07,116.08,-1.017170939958152,10.758,9.281,13.644
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,45,1.08,114.976,-1.1826110873814628,8.03,10.722,12.79
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,46,1.09,114.696,-1.2248230917959666,5.48,13.681,10.671
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,47,1.1,113.052,-1.4747658542166042,8.207,11.099,8.595
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,48,1.11,110.887,-1.8095211668222249,5.513,21.081,0.627
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,49,1.12,109.47,-2.0321773530914333,2.094,20.06,0.323
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,50,1.13,106.81,-2.4580433400812094,-2.354,15.825,-1.187
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,51,1.14,105.359,-2.694841342524586,-3.196,19.021,2.119
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,52,1.15,104.914,-2.7681175407972485,3.014,17.18,6.026
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,53,1.16,104.22,-2.883018115580497,5.023,16.869,6.607
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,54,1.17,102.718,-3.1343358248535975,6.084,16.804,11.518
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,55,1.18,101.458,-3.3480125148992905,3.819,13.164,9.319
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,1,1.19,98.217,-3.910068093035021,-3.055,10.387,0.703
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,2,1.2,99.293,-3.721437009468727,-3.094,11.915,3.267
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,3,1.21,99.656,-3.658261154632074,-0.819,12.729,5.307
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,4,1.22,99.48,-3.688863082156205,-0.711,13.918,8.63
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,5,1.23,99.075,-3.75948842649493,-1.959,12.557,7.549
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,6,1.24,98.577,-3.846728260227196,-1.852,11.274,8.1
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,7,1.25,98.174,-3.91764920065191,-0.554,10.757,6.738
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,8,1.26,98.923,-3.786069263387484,-2.354,10.882,1.802
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,9,1.27,99.665,-3.6566977361812145,-1.779,13.068,7.188
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,10,1.28,98.253,-3.9037236713458143,-1.191,10.632,10.595
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,11,1.29,97.182,-4.093471692708603,-0.353,23.234,8.54
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,12,1.3,95.888,-4.3255378245622715,-2.573,16.651,-7.704
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,13,1.31,95.65,-4.368561549957388,-4.48,21.538,-5.569
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,14,1.32,95.024,-4.482237919944838,-3.791,23.881,-0.756
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,15,1.33,93.72,-4.721457722401459,-2.613,17.94,2.532
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,16,1.34,92.807,-4.890937670077097,-4.923,20.86,-0.53
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,17,1.35,92.519,-4.9447451021154105,-7.799,19.574,-2.599
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,18,1.36,92.453,-4.957099561394375,-4.851,12.227,-0.514
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,2,1.43,91.56,-5.125131618090846,-9.28,8.646,-6.842
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,3,1.44,92.422,-4.962905457921658,-2.703,7.788,1.267
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,4,1.45,88.183,-5.7757344707127185,-1.624,9.749,5.506
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,1,1.46,84.196,-6.57672083182815,-5.763,12.605,1.862
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,2,1.47,88.221,-5.768275808224098,-4.382,12.111,4.642
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,3,1.48,86.625,-6.084339805815823,0.013,9.943,7.966
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,4,1.49,84.006,-6.615832686529965,-5.272,10.992,8.27
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,5,1.5,82.903,-6.844649461429022,-1.967,9.214,4.723
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,6,1.51,82.272,-6.976922989403559,-3.635,10.79,35.02
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,7,1.52,85.742,-6.261716338203906,-7.145,13.446,10.953
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,8,1.53,87.776,-5.855822845228106,-4.606,17.512,6.038
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,9,1.54,88.133,-5.785553398634602,-4.186,9.522,28.841
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,10,1.55,89.72,-5.476585727723819,-8.253,14.929,13.614
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,11,1.56,92.3,-4.985773398361447,-5.356,11.871,1.301
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,12,1.57,93.809,-4.705025080843601,-2.105,10.408,2.959
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,13,1.58,93.896,-4.688976773866767,-4.629,10.565,-1.931
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,14,1.59,93.677,-4.729402680476175,-8.948,14.121,0.152
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,15,1.6,93.421,-4.776778514866543,-4.046,8.909,1.178
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,16,1.61,92.585,-4.932399452958126,-2.811,13.215,4.72
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,17,1.62,91.221,-5.189349344831322,-6.792,15.678,0.842
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,18,1.63,86.809,-6.047605695486526,-4.992,13.687,1.942
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,19,1.64,86.304,-6.148612052580189,0.978,13.793,10.606
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,20,1.65,85.594,-6.291625137637624,0.527,12.18,4.25
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,21,1.66,83.178,-6.787317220101274,3.076,14.775,4.502
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,22,1.67,81.427,-7.1556541685511235,0.686,8.186,3.576
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,23,1.68,83.045,-6.815021470134388,-1.743,15.432,1.681
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,24,1.69,83.864,-6.645121456840563,0.967,12.815,4.641
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,25,1.7,83.355,-6.750516280699346,2.725,12.588,5.501
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,26,1.71,83.584,-6.703019548850264,-2.156,12.727,4.591
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,27,1.72,83.684,-6.6823194238374235,2.108,11.213,7.489
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,28,1.73,82.976,-6.829411837167897,0.282,8.848,7.103
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,29,1.74,82.687,-6.889814841789219,0.621,9.505,5.625
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,30,1.75,82.699,-6.887302560383869,0.683,14.034,10.582
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,31,1.76,86.189,-6.171696113398912,-1.699,11.41,4.289
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,32,1.77,79.087,-7.66045433482693,1.763,10.692,6.133
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,33,1.78,84.935,-6.425430990915245,3.513,14.056,9.44
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,52,1.97,121.096,-0.28478949940769505,16.886,13.257,12.49
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,53,1.98,120.858,-0.3188483565929656,13.546,12.555,37.3
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,54,1.99,121.915,-0.16809634111506652,38.56,13.763,38.135
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,55,2,122.051,-0.14879464702146197,27.844,11.309,38.161
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,56,2.01,121.479,-0.23012078319397855,20.774,12.175,39.569
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,57,2.02,120.667,-0.3462298510388521,24.743,11.814,33.573
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,58,2.03,118.155,-0.7104358555020274,19.868,10.463,33.342
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,59,2.04,119.665,-0.49058903486710015,20.636,8.548,27.87
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,60,2.05,123.722,0.08662068929754725,28.928,8.487,27.939
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,61,2.06,123.732,0.08801992636788138,30.374,12.664,21.187
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,6,0.5,123.216,0.01567124815145976,10.249,13.192,19.459
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,7,0.51,119.536,-0.5092619680053911,10.81,11.763,30.559
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,8,0.52,116.838,-0.9044892200445412,8.72,11.339,29.112
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,9,0.53,116.239,-0.9934736739764068,8.274,11.955,33.836
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,10,0.54,114.801,-1.2089815262996175,7.723,13.034,31.031
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,11,0.55,113.099,-1.4675699540014728,7.207,13.094,28.639
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,12,0.56,111.359,-1.735986102100052,6.229,15.016,11.966
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,13,0.57,109.866,-1.969664183494487,5.604,11.297,1.719
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,14,0.58,107.891,-2.283709748589304,1.849,18.247,1.429
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,15,0.59,107.086,-2.4133654720769213,-4.984,15.893,10.913
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,16,0.6,106.211,-2.5554057530448224,-9.025,13.289,-3.27
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,17,0.61,104.03,-2.9146084695389276,-3.926,16.316,18.015
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,18,0.62,103.084,-3.0727589373633872,0.67,16.241,8.007
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,19,0.63,103.829,-2.948090604286649,3.097,17.845,4.14
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,20,0.64,103.984,-2.922265335668633,5.2,11.011,10.945
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,21,0.65,103.914,-2.9339235900062657,3.074,8.884,7.72
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,22,0.66,104.399,-2.8533093190825123,3.089,10.718,6.404
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,23,0.67,106.976,-2.431158051998594,2.192,13.637,7.81
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,24,0.68,110.542,-1.8634685928807293,3.673,13.895,8.9
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,25,0.69,112.426,-1.5708954366362846,5.567,10.506,9.052
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,26,0.7,112.828,-1.5091023651174105,5.426,11.166,8.191
demoSpeaker,43_36_hll,43,36,hll,0.44,0.71,only,27,0.71,113.445,-1.4146877371488602,6.949,10.973,7.615
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,1,0.72,113.146,-1.460377043530379,5.552,13.303,5.167
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,2,0.73,109.763,-1.9859022140029008,5.047,10.66,2.988
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,3,0.74,94.237,-4.626217825970141,-1.582,10.528,3.892
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,4,0.75,96.328,-4.246278625318785,5.08,13.125,12.039
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,5,0.76,104.703,-2.8029706784462616,12.251,9.708,36.563
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,6,0.77,107.937,-2.276330097435338,13.991,12.193,24.548
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,7,0.78,106.089,-2.575303122544179,8.225,11.226,5.634
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,8,0.79,105.159,-2.727736098695952,7.794,9.858,-11.4
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,9,0.8,104.899,-2.7705929365811364,15.222,9.032,5.192
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,10,0.81,106.924,-2.4395754594156047,10.038,7.914,-2.341
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,11,0.82,108.32,-2.215008305859126,10.461,8.781,5.163
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,12,0.83,111.473,-1.718272246028027,20.541,10.737,15.765
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,13,0.84,115.729,-1.0695988970802968,28.056,11.791,24.16
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,14,0.85,116.602,-0.9394936215844348,18.075,15.244,35.065
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,15,0.86,118.275,-0.6928621039707398,11.577,9.885,22.417
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,16,0.87,118.167,-0.7086776773716235,9.674,19.919,7.533
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,17,0.88,118.804,-0.6156031032273488,9.308,16.444,10.44
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,18,0.89,119.758,-0.4771396357149127,9.845,17.209,11.357
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,19,0.9,121.439,-0.2358222431589513,11.226,21.596,15.199
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,20,0.91,123.831,0.10186627497360112,12.197,20.816,16.063
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,21,0.92,125.522,0.33667890257266914,12.53,19.4,14.108
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,22,0.93,127.21,0.5679409928620447,14.845,17.244,16.195
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,23,0.94,129.165,0.8319782953431395,17.097,13.77,16.335
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,24,0.95,130.972,1.072496963887872,14.136,15.74,17.099
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,25,0.96,132.551,1.2799666176904545,7.831,13.266,12.163
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,26,0.97,133.988,1.4666415457577726,0.912,20.004,7.72
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,27,0.98,135.022,1.59972989359345,-2.111,16.819,6.606
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,28,0.99,135.345,1.6410950649258504,2.565,18.221,9.954
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,29,1,134.771,1.5675170584430926,4.988,15.904,7.89
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,30,1.01,134.77,1.5673886005054103,5.167,9.856,9.09
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,31,1.02,139.062,2.1101348907016826,2.361,12.74,8.634
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,32,1.03,143.762,2.685584582276,-0.308,12.788,4.148
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,33,1.04,144.846,2.815634098164598,1.382,12.939,9.531
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,34,1.05,145.28,2.867429258731894,5.72,16.604,10.645
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,35,1.06,146.661,3.0312193433750676,7.249,14.86,9.47
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,36,1.07,147.879,3.174402278896635,7.612,14.23,11.819
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,37,1.08,151.565,3.6006356341039236,3.257,14.993,7.532
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,38,1.09,150.187,3.4425152502431295,5.076,13.31,3.219
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,39,1.1,148.711,3.2715323579349365,4.974,15.934,1.798
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,40,1.11,148.321,3.2260704772535505,2.714,19.936,1.524
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,41,1.12,146.795,3.0470299165920784,1.106,17.616,-1.865
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,42,1.13,147.086,3.0813151730688064,7.198,15.852,9.546
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,43,1.14,149.261,3.3354430480905446,7.232,10.312,6.583
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,44,1.15,149.161,3.3238404577060137,6.526,15.655,5.482
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,45,1.16,149.21,3.329526698605223,7.403,13.761,12.219
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,46,1.17,150.899,3.524394908589485,5.915,11.809,9.325
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,47,1.18,152,3.6502518498606378,5.311,13.076,4.069
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,48,1.19,146.771,3.044199233388289,3.575,20.083,2.675
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,49,1.2,146.556,3.01882036358044,3.268,21.282,6.34
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,50,1.21,146.738,3.040306288104844,1.76,23.05,4.902
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,51,1.22,146.689,3.034524238791536,1.482,22.649,11.316
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,52,1.23,146.487,3.0106676247951274,2.93,21.007,11.112
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,53,1.24,146.338,2.9930493274794174,4.858,20.62,13.105
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,54,1.25,146.21,2.97789981543892,3.252,22.21,15.538
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,55,1.26,145.512,2.8950535664571406,2.748,17.797,12.849
demoSpeaker,43_36_hll,43,36,hll,0.71,1.27,harmony,56,1.27,143.232,2.621642124309294,4.886,9.28,11.078
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,1,1.28,141.792,2.4467096104239108,9.625,15.879,12.814
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,2,1.29,141.631,2.4270408671052346,7.558,15.976,11.225
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,3,1.3,139.809,2.2028827868784315,7.028,13.388,8.628
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,4,1.31,136.289,1.7614254743521762,7.066,15.396,11.23
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,5,1.32,130.132,0.9611052105434924,6.929,12.815,14.86
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,6,1.33,122.343,-0.10742533493721884,8.663,13.251,11.85
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,7,1.34,117.189,-0.852558151675058,7.612,17.053,11.217
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,8,1.35,115.091,-1.165303787140751,6.182,8.849,11.155
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,9,1.36,112.608,-1.5428921424114574,7.808,8.371,11.639
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,10,1.37,109.259,-2.0655785479639373,5.635,14.366,11.025
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,11,1.38,107.942,-2.2755281509517173,1.04,16.02,6.984
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,12,1.39,107.974,-2.2703965729328814,-3.299,15.667,1.773
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,13,1.4,105.297,-2.7050320339021305,-4.426,7.208,-0.105
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,14,1.41,102.614,-3.151873116313224,1.075,11.764,6.954
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,15,1.42,101.151,-3.4004770411363676,2.518,7.394,8.434
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,16,1.43,99.809,-3.6317022233452807,0.721,12.344,7.55
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,17,1.44,98.516,-3.857444549528694,-3.046,13.615,4.858
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,18,1.45,97.59,-4.020941295611626,-6.125,11.251,2.84
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,19,1.46,96.698,-4.179908562976538,-3.208,9.026,2.97
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,20,1.47,96.19,-4.271098158005664,-2.885,10.027,4.269
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,21,1.48,96.244,-4.261381928950144,-4.362,11.467,3.979
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,22,1.49,96.216,-4.266419292944312,-2.322,10.171,2.693
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,23,1.5,100.813,-3.458423769750616,0.694,11.941,1.914
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,24,1.51,99.795,-3.634130759519573,3.088,6.955,6.046
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,25,1.52,118.544,-0.6535323069959478,1.035,8.955,1.609
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,26,1.53,114.176,-1.3034909283637752,3.88,14.585,6.516
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,35,1.62,90.263,-5.37212442406734,-0.12,12.512,5.2
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,36,1.63,91.343,-5.166211093541228,-0.591,14.049,4.874
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,37,1.64,94.734,-4.535153556186399,-2.678,11.703,0.375
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,38,1.65,96.275,-4.255806556546908,1.569,11.071,6.406
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,44,1.71,102.126,-3.2344015734622324,-6.029,12.915,21.82
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,45,1.72,102.311,-3.2030688512542778,2.972,10.927,6.355
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,46,1.73,105.882,-2.6091158197598308,7.635,14.151,29.863
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,47,1.74,110.806,-1.82217199154059,12.465,10.463,40.454
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,48,1.75,113.713,-1.3738376732796829,11.157,12.063,36.681
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,49,1.76,119.099,-0.5726684360534667,27.508,13.612,37.31
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,50,1.77,122.155,-0.13404903454775008,27.324,11.434,37.437
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,51,1.78,118.783,-0.6186635328910158,27.707,9.397,32.617
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,52,1.79,120.792,-0.32830512879073515,26.106,10.109,33.811
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,53,1.8,120.933,-0.3081082911774401,27.018,11.303,36.994
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,54,1.81,121.305,-0.2549358266987374,22.399,13.598,32.403
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,55,1.82,120.194,-0.4142254798756832,22.146,9.992,34.026
demoSpeaker,43_36_hll,43,36,hll,1.27,1.97,moved,56,1.83,118.864,-0.606861998396179,37.61,10.06,33.45
